file_id	tags
1632	talks, TED Brain Trust, TED Conference, computers, education, future, nanoscale, prediction, science, technology
1633	talks, TED Conference, activism, collaboration, creativity, education, future, politics, social change
1634	talks, TED Conference, guitar, innovation, music, performance, singer
1635	talks, TED Conference, biodiversity, biology, biosphere, environment, future, garden, life, science
1636	talks, TED Conference, United States, business, china, education, global issues, language
1637	talks, culture, education, global issues, leadership, politics
1638	talks, TED Conference, children, culture, humor, psychology
1639	talks, TED Conference, cars, design, engineering, green, transportation
1640	talks, Planets, TED Conference, astronomy, exploration, life, science, space, technology
1641	talks, TED Conference, books, culture, history, humor, science, sex, writing
1642	talks, culture, decision-making, economics, global issues, psychology, science, self, society
1643	talks, TED Conference, business, design, environment, green, materials, poetry, sustainability, technology
1644	talks, New York, TED Conference, entertainment, innovation, music, performance, singer
1645	talks, TED Conference, business, development, economics, global issues, india, politics, potential, technology, third world
1646	talks, AIDS, Africa, TED Conference, disease, global issues, presentation, statistics, visualizations
1647	talks, TED Brain Trust, TED Conference, books, communication, community, marketing, social media, society
1648	talks, TED Conference, alternative energy, biosphere, climate change, energy, environment, presentation, science, technology
1649	talks, TED Conference, business, development, food, global issues, industrial design
1650	talks, TED Conference, TED Prize, art, arts, design, engineering, space
1651	talks, TED Conference, art, arts, dance, education, future, science, space, technology
1652	talks, TED Conference, TED Fellows, math, physics, war
1653	talks, TED Conference, astronomy, energy, exploration, physics, science, technology
1654	talks, Vaccines, business, ebola, health, health care, history, politics, technology
1655	talks, TED Conference, culture, humanity, humor, identity, performance, storytelling, theater
1656	talks, TED Conference, brain, computers, consciousness, education, entrepreneur, mind
1657	talks, TED Conference, business, china, cities, culture, economics, future, global issues, happiness, health, history
1658	talks, New York, TED Conference, art, books, cities, humor
1659	talks, Africa, TED Conference, activism, communication, disaster relief, global issues, technology
1660	talks, TED Conference, cities, politics, race, statistics, urban planning
1661	talks, TED Conference, business, design, technology, work
1662	talks, TED Conference, art, design, math, oceans, science, visualizations
1663	talks, TED Conference, adventure, entertainment, environment, nature
1664	talks, dance, fear, language, life, productivity, work
1665	talks, TED Conference, art, math, science, technology, visualizations
1666	talks, TED Conference, biology, biotech, children, evolution, genetics, science, technology
1667	talks, TED Conference, alternative energy, business, cars, energy, global issues, green, solar, technology
1668	talks, communication, social media, society, telecom
1669	talks, TED Conference, cognitive science, comedy, entertainment, humor, philosophy, science, technology
1670	talks, MacArthur grant, TED Conference, bacteria, biology, communication, disease, evolution, health, human origins, microbiology, science
1671	talks, TED Conference, global issues, math, politics, prediction, technology, war
1672	talks, TED Conference, architecture, children, design, entertainment, film, storytelling
1673	talks, TED Conference, design, drones, future, global issues, politics, robots, technology, violence, war
1674	talks, TED Conference, creativity, design, exploration, materials, transportation
1675	talks, TED Conference, adventure, design, entertainment, exploration, extreme sports, flight, invention, sports, technology
1676	talks, TED Conference, business, creativity, culture, design, media, typography
1677	talks, TED Conference, arts, culture, entertainment, literature, poetry, society, storytelling
1678	talks, AIDS, Africa, TED Conference, bacteria, biodiversity, biology, disease, exploration, global issues, health, microbiology
1679	talks, TED Conference, culture, education, leadership, life, poetry, sports, work
1680	talks, culture, technology
1681	talks, TED Conference, activism, business, culture, global issues, poverty, women, work
1682	talks, TED Conference, alternative energy, energy, engineering, environment, future, wind energy
1683	talks, TED Conference, architecture, cities, environment, garden, science, technology
1684	talks, art, arts, entertainment, humor, media
1685	talks, animals, art, birds, creativity, entertainment, exploration, film, technology
1686	talks, TED Conference, brain, culture, economics, evil, motivation, psychology, science, self, society
1687	talks, animals, biology, children, comedy, evolution, food, humanity, humor, primates, sex
1688	talks, TED Conference, business, communication, design, invention, technology, web
1689	talks, brain, children, education, entertainment, gaming, happiness, health, play, psychology, science
1690	talks, TED Conference, activism, design, fashion, future, prosthetics, sports, technology
1691	talks, TED Conference, demo, design, interface design, technology
1692	talks, TED Conference, creativity, design, happiness
1693	talks, economics, entertainment, work
1694	talks, TED Conference, activism, animals, biodiversity, biology, biosphere, children, education, environment, insects, trees
1695	talks, TED Conference, animals, biodiversity, biosphere, global issues, green, science, trees
1696	talks, arts, children, culture, design, entertainment, gaming, history, technology, women
1697	talks, TED Conference, business, communication, culture, entertainment, social change, social media, technology
1698	talks, art, arts, beauty, cities, entertainment, exploration, photography
1699	talks, TED Conference, biodiversity, exploration, fear, fish, oceans, science, technology
1700	talks, TED Conference, business, environment, oceans, plastic, science
1701	talks, TED Conference, aging, arts, business, entertainment, film, technology
1702	talks, TED Conference, TED Prize, exploration, extraterrestrial life, intelligence, science, space, universe
1703	talks, TED Conference, TED Prize, activism, biodiversity, exploration, oceans, science, submarine
1704	talks, TED Conference, TED Prize, arts, children, conducting, culture, education, entertainment, music
1705	talks, arts, conducting, culture, education, entertainment, music, philanthropy, poverty
1706	talks, TED Books, TED Brain Trust, TED Conference, biology, business, economics, robots, science, technology
1707	talks, TED Conference, business, culture, global issues, philosophy, politics, self, social change, society
1708	talks, TED Conference, art, business, children, computers, design, education, invention, music, technology, toy
1709	talks, TED Conference, art, communication, creativity, culture, design, education
1710	talks, TED Conference, arts, creativity, culture, entertainment, poetry, work, writing
1711	talks, TED Brain Trust, TED Conference, business, education, health, illness, insects, philanthropy, science, technology
1712	talks, TED Conference, energy, invention, solar energy, technology
1713	talks, TED Conference, arts, collaboration, culture, entertainment, music, piano, violin
1714	talks, TED Conference, global issues, illness, medicine, science, technology, virus
1715	talks, TED Conference, beauty, body language, design, prosthetics, sports, technology
1716	talks, dinosaurs, disease, environment, history, life, science, space
1717	talks, TED Conference, business, creativity, design, invention, technology
1718	talks, TED Conference, philanthropy, philosophy, writing
1719	talks, biology, entrepreneur, food, genetics, science, technology
1720	talks, TED Conference, culture, future, global issues, social change, technology
1721	talks, TED Conference, design, exploration, humor, photography, typography
1722	talks, art, arts, design, entertainment, happiness, typography
1723	talks, TED Conference, business, consumerism, creativity, shopping
1724	talks, art, books, chemistry, food, life, love, science
1725	talks, art, arts, books, children, computers, creativity, design, entertainment, future, history
1726	talks, TED Conference, arts, beauty, business, design, exploration, photography
1727	talks, TED Conference, design
1728	talks, TED Conference, design, engineering, invention, technology, transportation
1729	talks, Africa, animals, biology, dinosaurs, education, evolution, exploration, history, life, paleontology
1730	talks, arts, computers, curiosity, design, education, technology
1731	talks, DNA, TED Conference, biology, curiosity, history, microbiology, science, technology
1732	talks, Asia, business, culture, exploration, food, global issues, history
1733	talks, One Laptop Per Child, children, computers, design, education, global issues, philanthropy, politics, technology
1734	talks, TED Conference, biology, biomechanics, math, science, society, technology
1735	talks, Planets, TED Conference, exploration, extraterrestrial life, geology, life, science, technology, universe
1736	talks, books, business, culture, entertainment, food, happiness, writing
1737	talks, TED Brain Trust, brain, choice, culture, entertainment, goal-setting, happiness, psychology, self, society
1738	talks, TED Conference, books, business, culture, design, entertainment, entrepreneur, innovation, invention, library, technology
1739	talks, animals, bees, disease, food, insects, life, nature
1740	talks, TED Conference, arts, creativity, design, exploration, play, politics
1741	talks, TED Conference, arts, culture, entertainment, invention, music, storytelling
1742	talks, TED Conference, demo, design, entertainment, invention, technology
1743	talks, TED Conference, alternative energy, cars, design, energy, future, green, technology
1744	talks, cities, communication, community, computers, entertainment, entrepreneur, life, technology
1745	talks, TED Conference, arts, complexity, exploration, nature, science, trees, writing
1746	talks, TED Conference, aging, brain, business, health, public health, science, social change, technology
1747	talks, TED Conference, business, climate change, design, entertainment, global issues, humor, media, sex
1748	talks, entertainment, food, global issues, sustainability
1749	talks, TED Conference, business, future, health, science, technology
1750	talks, astronomy, culture, dark matter, design, physics, science, space, technology, time
1751	talks, Africa, creativity, culture, entertainment, film, global issues, media, technology
1752	talks, business, creativity, design, entertainment, fashion, humor, media
1753	talks, TED Brain Trust, TED Conference, architecture, art, design, future, technology
1754	talks, TED Conference, art, arts, design, entertainment, humor, performance, simplicity
1755	talks, Planets, design, exploration, physics, robots, science, space, technology
1756	talks, TED Conference, communication, global issues, morality, politics, terrorism, war
1757	talks, String theory, TED Conference, community, global issues, physics, politics, science, social change
1758	talks, Senses, TED Conference, beauty, happiness, materials, science, smell, technology
1759	talks, art, creativity, design, education, play, toy
1760	talks, TED Conference, activism, environment, global issues
1761	talks, TED Conference, culture, entertainment, media, social change, social media, technology
1762	talks, TED Conference, business, design, exploration, invention, oceans, technology
1763	talks, charter for compassion, compassion, evolution, global issues
1764	talks, charter for compassion, chautauqua, compassion, global issues, love, religion, self
1765	talks, charter for compassion, compassion, global issues, religion
1766	talks, charter for compassion, chautauqua, compassion, faith, global issues, life, religion
1767	talks, charter for compassion, chautauqua, compassion, global issues, religion, self
1768	talks, charter for compassion, compassion, global issues, religion
1769	talks, Africa, arts, creativity, culture, entertainment, film, global issues, war
1770	talks, TED Conference, business, creativity, design, industrial design, invention, materials, science, smell, technology, toy
1771	talks, TED Conference, design, entertainment, humor, love, media, poetry, storytelling
1772	talks, TED Conference, culture, environment, global issues, history, social change, society, technology
1773	talks, AIDS, Africa, TED Conference, activism, disease, global issues, health, media, photography, science
1774	talks, TED Conference, culture, global issues, happiness, music, psychology, work
1775	talks, TED Conference, demo, design, drones, flight, green, solar, technology, transportation
1776	talks, TED Conference, entertainment, extraterrestrial life, humor, love, physics, science, time
1777	talks, TED Conference, health, health care, medicine, science
1778	talks, TED Conference, beauty, business, culture, entertainment, illusion, marketing, performance, politics
1779	talks, art, brain, design, museums
1780	talks, TED Conference, physics, science, technology
1781	talks, TED Conference, entertainment, humor, illusion, live music, music, performance
1782	talks, TED Conference, cities, communication, community, design, global issues, politics, web
1783	talks, TED Conference, entertainment, history, politics, sports, storytelling
1784	talks, TED Conference, business, design, entertainment, gaming, technology
1785	talks, TED Prize, arts, communication, design, media, photography, technology
1786	talks, architecture, art, arts, cities, design, theater
1787	talks, TED Conference, culture, democracy, global issues, politics, religion, social change, society, war
1788	talks, TED Brain Trust, TED Conference, art, design, education, happiness, humor, work
1789	talks, AI, TED Conference, design, humanity, intelligence, robots, technology
1790	talks, TED Brain Trust, TED Conference, books, brain, children, culture, language, philosophy, psychology, science
1791	talks, children, design, dinosaurs, entertainment, happiness, invention, play, technology, toy
1792	talks, TED Conference, communication, culture, happiness, parenting, relationships
1793	talks, TED Conference, children, crime, culture, education, evil, global issues, peace, prison, psychology
1794	talks, TED Conference, brain, health, humanity, humor, politics, science, technology
1795	talks, TED Conference, business, invention, investment, presentation, technology
1796	talks, activism, culture, global issues, spoken word, technology, violence, war, women
1797	talks, TED Conference, brain, culture, evolution, global issues, morality, politics, psychology
1798	talks, children, economics, education, food, garden, global issues, green
1799	talks, TED Conference, animals, energy, entertainment, global issues, sex, transportation
1800	talks, TED Conference, children, entertainment, memory, storytelling
1801	talks, TED Conference, animals, geology, life, oceans, science, submarine, technology
1802	talks, books, design, entertainment, film, history, library, media, music, technology, web
1803	talks, TED Conference, global issues, history, medicine, technology, war
1804	talks, Africa, animals, biodiversity, environment, global issues, pollution, primates, science
1805	talks, TED Conference, education, illusion, media, science, technology
1806	talks, business, history, media, technology, telecom
1807	talks, business, design, exploration, science, space, technology
1808	talks, DNA, MacArthur grant, TED Conference, creativity, nanoscale, physics, science, technology
1809	talks, TED Conference, animals, education, entertainment, performance
1810	talks, Africa, activism, global issues, identity, media, politics, technology
1811	talks, children, cities, culture, education, global issues
1812	talks, entertainment, live music, music, performance, piano, technology
1813	talks, TED Conference, animals, entertainment, live music, music, piano
1814	talks, animals, brain, children, psychology
1815	talks, TED Conference, entertainment, humor, illusion, magic
1816	talks, TED Conference, animals, culture, design, entertainment, global issues, photography, storytelling
1817	talks, Africa, DNA, anthropology, culture, evolution, genetics, race, science
1818	talks, TED Conference, astronomy, big bang, dark matter, education, energy, physics, science, time, universe
1819	talks, TED Conference, cello, entertainment, music, origami
1820	talks, TED Conference, art, design, engineering, math, origami, space
1821	talks, brain, complexity, computers, design, engineering, science, technology, visualizations
1822	talks, communication, complexity, future, technology, web
1823	talks, TED Conference, architecture, art, business, design, humor
1824	talks, TED Conference, art, arts, culture, entertainment, global issues, happiness, software, storytelling, web
1825	talks, Africa, TED Conference, ancient world, anthropology, apes, evolution, human origins, humanity, paleontology, science
1826	talks, Africa, TED Conference, culture, entertainment, humanity, humor, literature, poetry, politics, writing
1827	talks, Africa, art, business, design
1828	talks, TED Conference, brain, education, happiness, psychology, science, technology
1829	talks, TED Conference, brain, entertainment, illusion, magic
1830	talks, culture, entertainment, humanity, humor, religion, writing
1831	talks, Christianity, God, TED Conference, death, faith, religion, technology
1832	talks, TED Conference, brain, cognitive science, culture, literature, love, poetry, psychology, relationships, science, technology
1833	talks, Planets, TED Conference, astronomy, biotech, exploration, extraterrestrial life, physics, science, technology, universe
1834	talks, TED Conference, entertainment, humor, love, music, piano, women
1835	talks, business, cognitive science, collaboration, culture, social change, society, technology
1836	talks, TED Conference, culture, film, library, personal growth, storytelling
1837	talks, TED Conference, animals, biomechanics, demo, design, entertainment, gaming, technology
1838	talks, Africa, activism, animals, biodiversity, biosphere, trees, war
1839	talks, TED Conference, arts, entertainment, guitar, music, peace, singer, storytelling
1840	talks, art, children, family, global issues, media, photography, storytelling
1841	talks, TED Conference, business, flight, science, space, technology, universe
1842	talks, TED Conference, culture, entertainment, genetics, live music, piano, science, singer
1843	talks, One Laptop Per Child, activism, computers, design, technology
1844	talks, Buddhism, TED Conference, arts, conducting, creativity, culture, entertainment, leadership, live music, music
1845	talks, business, cars, culture, economics, parenting, statistics, transportation
1846	talks, TED Conference, Vaccines, design, food, global issues, invention, medicine, technology
1847	talks, TED Conference, animals, design, evolution, robots, science, technology, transportation
1848	talks, TED Conference, aging, genetics, health, health care, medicine, science
1849	talks, TED Conference, art, arts, beauty, business, culture, photography, plastic, statistics
1850	talks, TED Conference, computers, engineering, history, library, military, science, software, technology
1851	talks, TED Conference, culture, global issues, history, language, physics
1852	talks, TED Conference, anthropology, beauty, culture, faith, global issues, photography, religion
1853	talks, TED Brain Trust, animals, dinosaurs, entertainment, exploration, fish, humor, photography
1854	talks, TED Conference, brain, culture, design, evolution, meme, technology
1855	talks, Africa, TED Conference, activism, business, development, economics, global issues, politics, poverty
1856	talks, activism, design, health, health care, invention, public health, technology
1857	talks, TED Conference, art, arts, design, engineering, entertainment, humor, philosophy
1858	talks, One Laptop Per Child, TED Conference, business, computers, creativity, design, sex, society
1859	talks, TED Conference, adventure, animals, biodiversity, education, exploration, fish, oceans, science, submarine
1860	talks, environment, food, green, obesity, sustainability
1861	talks, Google, TED Conference, business, economics, entertainment, global issues, media, news
1862	talks, TED Conference, animals, design, hack, intelligence, interface design, technology
1863	talks, MacArthur grant, TED Conference, dance, entertainment, math, music, physics, sports
1864	talks, bacteria, biology, disease, evolution, global issues, health, illness, medicine, microbiology, science
1865	talks, TED Conference, biology, design, food, global issues, pollution, science, technology
1866	talks, Africa, education, global issues, philanthropy, technology
1867	talks, TED Conference, collaboration, entertainment, guitar, humanity, humor, music
1868	talks, String theory, TED Conference, big bang, education, physics, science, technology
1869	talks, String theory, TED Brain Trust, TED Conference, physics, science, universe
1870	talks, TED Conference, arts, culture, entertainment, storytelling, writing
1871	talks, Africa, activism, development, global issues, health, health care, heart health, public health, science
1872	talks, Google, business, collaboration, economics, law, social change, technology, wikipedia
1873	talks, TED Conference, creativity, demo, design, entertainment, health care, live music, music, technology, writing
1874	talks, TED Conference, business, demo, design, education, entertainment, gaming, hack, technology
1875	talks, TED Conference, activism, climate change, global issues, politics, science
1876	talks, String theory, TED Conference, evolution, math, physics, science, time, universe
1877	talks, TED Conference, art, demo, design, entertainment, film, music, online video, visualizations
1878	talks, TED Conference, education, history, math, politics, science, space, technology, war
1879	talks, TED Conference, art, demo, design, entertainment, history, technology
1880	talks, TED Conference, culture, education, science, technology, web
1881	talks, TED Conference, biology, brain, business, demo, medicine, science, technology, visualizations
1882	talks, architecture, cities, green
1883	talks, Africa, TED Conference, TED Prize, education, math, physics, science, technology
1884	talks, TED Conference, TED Prize, collaboration, faith, global issues, politics, religion
1885	talks, TED Conference, TED Prize, activism, children, collaboration, culture, design, education, entertainment, global issues, writing
1886	talks, TED Conference, architecture, collaboration, design, global issues, technology
1887	talks, TED Conference, biology, brain, consciousness, global issues, illness, science
1888	talks, TED Conference, demo, design, education, entertainment, future, interface design, media, technology
1889	talks, TED Conference, alternative energy, creativity, energy, genetics, global issues, invention, science, technology
1890	talks, TED Conference, children, collaboration, computers, design, education, technology
1891	talks, TED Conference, astronomy, collaboration, demo, education, science, technology, universe
1892	talks, TED Brain Trust, TED Conference, children, design, entertainment, parenting, photography, rocket science, space, toy
1893	talks, Africa, collaboration, culture, education, global issues, politics
1894	talks, TED Conference, collaboration, entertainment, humor, physics
1895	talks, TED Conference, collaboration, entertainment, guitar, humor, singer, storytelling
1896	talks, TED Conference, architecture, cities, collaboration, creativity, design, museums, visualizations
1897	talks, NASA, Planets, TED Conference, future, history, physics, rocket science, science, space, storytelling, technology
1898	talks, TED Conference, live music, music, performance, technology
1899	talks, TED Conference, business, collaboration, communication, community, cooperation, culture, global issues, humanity, wikipedia
1900	talks, TED Conference, animals, bees, business, cooperation, culture, evolution, food, garden, global issues, science
1901	talks, MacArthur grant, ancient world, art, arts, books, cities, communication, culture, design, humor
1902	talks, Brazil, Latin America, TED Conference, cities, culture, design, green, humor, sustainability, transportation
1903	talks, TED Conference, business, cars, cities, technology, transportation
1904	talks, TED Conference, business, community, culture, global issues, philanthropy, philosophy, technology
1905	talks, art, arts, culture, entertainment, photography
1906	talks, TED Conference, entertainment, humor, music, technology
1907	talks, TED Conference, arts, culture, education, entertainment, library, literature, race, storytelling
1908	talks, MacArthur grant, TED Conference, activism, arts, children, cities, culture, education, philanthropy
1909	talks, TED Conference, arts, culture, entertainment, guitar, music, singer, technology
1910	talks, TED Conference, architecture, arts, business, creativity, culture, design, interview, invention
1911	talks, TED Conference, art, arts, culture, design, museums
1912	talks, TED Conference, animals, evolution, exploration, fish, oceans, science, technology
1913	talks, TED Conference, entertainment, film, humor, storytelling, technology
1914	talks, TED Conference, ants, biology, collaboration, design, insects, science
1915	talks, TED Conference, comedy, humor
1916	talks, Latin America, TED Conference, entertainment, global issues, love, parenting, storytelling, women, world cultures
1917	talks, TED Books, TED Conference, children, design, entertainment, parenting, play, sports, technology
1918	talks, TED Conference, communication, community, parenting, relationships, writing
1919	talks, TED Conference, brain, community, compassion, empathy, psychology
1920	talks, TED Conference, education, entertainment, magic, math, performance
1921	talks, MacArthur grant, TED Conference, business, economics, energy, environment, green, science, technology
1922	talks, String theory, TED Conference, physics, science, storytelling, technology
1923	talks, TED Conference, design, humanity, humor, philosophy, storytelling
1924	talks, Africa, architecture, culture, design, education, math, technology
1925	talks, TED Conference, design, evolution, robots, science, technology
1926	talks, climate change, culture, global issues, health, peace
1927	talks, TED Brain Trust, biodiversity, biotech, business, energy, science, technology
1928	talks, business, china, climate change, engineering, global issues, science, technology
1929	talks, DNA, MacArthur grant, TED Conference, complexity, computers
1930	talks, TED Conference, business, creativity, entertainment, law, technology
1931	talks, Buddhism, God, TED Conference, brain, culture, faith, global issues, happiness, peace, photography, religion
1932	talks, brain, depression, health care, illness, medicine, mental health, science, suicide, technology
1933	talks, business, economics, food, global issues, technology, women in business
1934	talks, TED Conference, brain, consciousness, culture, illness, illusion, science, technology
1935	talks, TED Conference, cities, communication, culture, design, global issues, technology, telecom
1936	talks, TED Conference, art, children, culture, design, entertainment, happiness
1937	talks, AI, TED Conference, cognitive science, demo, design, evolution, robots, technology
1938	talks, TED Conference, aircraft, business, entertainment, entrepreneur, global issues, interview, music, space, technology
1939	talks, TED Conference, arts, culture, dance, entertainment
1940	talks, NASA, Planets, TED Conference, design, exploration, science, space, technology, universe, visualizations
1941	talks, TED Conference, alternative energy, business, design, drones, energy, flight, invention, technology
1942	talks, TED Conference, climate change, future, global issues, humanity, space, technology
1943	talks, TED Conference, art, design, simplicity, technology
1944	talks, Africa, anthropology, exploration, global issues, human origins, humanity, paleontology, science
1945	talks, TED Conference, entertainment, film, global issues, storytelling, technology, war
1946	talks, TED Brain Trust, TED Conference, business, culture, global issues, media, sociology, violence, war
1947	talks, TED Brain Trust, culture, language, psychology, science
1948	talks, TED Conference, animals, art, arts, biomechanics, creativity, demo, design, entertainment, technology
1949	talks, Africa, business, development, global issues, investment, philanthropy, politics, technology
1950	talks, TED Conference, books, culture, education, entertainment, language
1951	talks, TED Conference, culture, demo, global issues, health care, invention, peace, prosthetics, science, technology, war
1952	talks, TED Conference, business, entertainment, film, global issues, philanthropy, social change
1953	talks, Africa, activism, entertainment, live music, music, singer, women
1954	talks, business, development, global issues, investment, medicine, philanthropy, poverty, women, women in business
1955	talks, Africa, culture, entertainment, global issues, literature, poetry, politics, storytelling
1956	talks, Africa, culture, education, global issues, leadership, politics, social change
1957	talks, Africa, business, entrepreneur, global issues, investment
1958	talks, Africa, alternative energy, design, energy, global issues, interview, library, technology
1959	talks, development, economics, entrepreneur, global issues, health care, investment, philanthropy, women, women in business
1960	talks, Africa, business, development, economics, entrepreneur, global issues, philanthropy, politics
1961	talks, TED Conference, culture, health care, marketing, medicine
1962	talks, TED Conference, design, entertainment, film, health, medicine, science, technology, visualizations
1963	talks, TED Conference, art, arts, entertainment, poetry, spoken word
1964	talks, TED Conference, demo, design, entertainment, gaming, technology
1965	talks, AIDS, Africa, TED Conference, economics, global issues, health, science, statistics
1966	talks, TED Conference, design, entertainment, global issues, software, technology
1967	talks, Bioethics, cancer, design, health, health care, medicine, technology
1968	talks, TED Brain Trust, TED Conference, culture, faith, meme, philosophy, religion
1969	talks, Moon, NASA, Planets, TED Conference, adventure, energy, exploration, mining, space, technology
1970	talks, Africa, Asia, Google, TED Conference, development, economics, global issues, health, inequality, statistics, visualizations
1971	talks, TED Conference, design, map, microsoft, technology
1972	talks, TED Conference, culture, global issues, military, peace, technology, terrorism, war
1973	talks, New York, TED Conference, architecture, arts, cities, collaboration, culture, death, design, disaster relief, interview, memory, urban planning
1974	talks, Buddhism, God, culture, global issues, happiness, peace, religion
1975	talks, TED Conference, demo, interface design, software, technology
1976	talks, TED Conference, business, corruption, global issues, investment, women, women in business
1977	talks, TED Conference, climate change, environment, global issues, green, investment, sustainability, technology
1978	talks, TED Conference, collaboration, demo, microsoft, photography, software, technology, visualizations
1979	talks, TED Conference, animals, biodiversity, climate change, environment, fish, global issues, oceans, science, technology
1980	talks, AI, TED Conference, brain, cognitive science, computers, intelligence, memory, science, technology
1981	talks, TED Brain Trust, TED Conference, business, cities, culture, future, global issues, poverty, technology, urban planning
1982	talks, TED Conference, arts, collaboration, creativity, culture, design, museums, philanthropy, water
1983	talks, TED Conference, alternative energy, architecture, cars, cities, consumerism, culture, design, energy, transportation
1984	talks, TED Conference, arts, culture, entertainment, live music, music, performance, poetry, race, sports
1985	talks, Google, TED Brain Trust, TED Conference, business, collaboration, culture, design, technology, web
1986	talks, TED Conference, entertainment, history, music, performance, violin
1987	talks, TED Conference, business, culture, economics, entertainment, marketing, technology
1988	talks, TED Conference, arts, entertainment, live music, music, performance
1989	talks, TED Conference, arts, comedy, culture, performance
1990	talks, God, TED Conference, atheism, culture, politics, religion, science
1991	talks, God, TED Conference, culture, disaster relief, global issues, natural disaster, philosophy, religion
1992	talks, TED Conference, arts, composing, entertainment, guitar, memory, music, performance, piano
1993	talks, TED Conference, arts, composing, entertainment, guitar, music, performance art, piano, potential, vocals
1994	talks, TED Conference, arts, entertainment, memory, performance, poetry, spoken word, storytelling
1995	talks, TED Brain Trust, TED Conference, United States, business, entrepreneur, history, innovation, invention, technology, web
1996	talks, TED Conference, architecture, business, china, cities, culture, design, environment, global issues, sustainability, technology
1997	talks, TED Conference, arts, creativity, entertainment, live music, music, performance
1998	talks, TED Brain Trust, TED Conference, brain, consciousness, culture, entertainment, illusion, self, visualizations
1999	talks, TED Conference, arts, cello, entertainment, music, performance, vocals
2000	talks, TED Conference, climate change, environment, guitar, music, performance, vocals
2001	talks, Africa, TED Conference, animals, culture, environment, global issues, nature, primates, science
2002	talks, TED Brain Trust, TED Conference, business, choice, culture, marketing, storytelling
2003	talks, DNA, TED Conference, culture, genetics, history, invention, science, storytelling, technology
2004	talks, TED Conference, arts, brain, cognitive science, culture, design, illusion, psychology
2005	talks, TED Conference, business, cars, education, industrial design, innovation, invention, robots, science, social change, sustainability, technology, third world, transportation
2006	talks, DNA, TED Brain Trust, biotech, business, culture, genetics, invention, science, technology
2007	talks, TED Brain Trust, TED Conference, art, arts, design, happiness, typography
2008	talks, alternative energy, business, cities, collaboration, culture, design, environment, global issues, invention, sustainability
2009	talks, TED Conference, architecture, arts, cities, culture, design, invention
2010	talks, TED Conference, arts, business, cars, design, industrial design, invention, technology, transportation
2011	talks, arts, entertainment, live music, music, poetry, singer
2012	talks, arts, business, design, industrial design, product design
2013	talks, Brazil, TED Conference, art, creativity, design, illusion
2014	talks, biotech, culture, future, global issues, happiness, philosophy, technology
2015	talks, DNA, TED Conference, animals, biology, biomimicry, design, environment, evolution, fish, science, technology
2016	talks, DNA, biosphere, biotech, entrepreneur, genetics, invention, oceans, science, technology
2017	talks, TED Conference, art, arts, entertainment, invention, music, performance, software, technology
2018	talks, TED Conference, animals, apes, biology, culture, education, evolution, genetics, intelligence, language
2019	talks, TED Conference, animals, art, arts, design, evolution, fish, nature, photography, storytelling
2020	talks, TED Conference, biology, biomechanics, oceans, online video, science, technology
2021	talks, Africa, TED Conference, TED Prize, business, culture, economics, global issues, health care, technology
2022	talks, TED Conference, TED Prize, ants, biodiversity, biology, biosphere, global issues, insects, nature, science, technology
2023	talks, TED Conference, activism, arts, culture, global issues, media, photography, poverty, social change, storytelling
2024	talks, choice, culture, happiness, health, parenting, personal growth, potential, psychology
2025	talks, MacArthur grant, TED Conference, arts, collaboration, design, innovation, invention, materials, open-source, product design, technology
2026	talks, TED Conference, computers, culture, engineering, invention, materials, science, social change, technology, third world
2027	talks, MacArthur grant, TED Conference, United States, arts, culture, entertainment, history, interview, performance, performance art, race, sports, storytelling, theater
2028	talks, cities, culture, design, epidemiology, health, history, map, science, urban planning
2029	talks, business, collaboration, culture, economics, innovation, invention, media, open-source, product design
2030	talks, astronomy, climate change, complexity, cosmos, leadership, science, social change, technology, time, universe
2031	talks, TED Conference, cooperation, culture, global issues, war
2032	talks, TED Conference, anthropology, culture, environment, film, global issues, language, photography
2033	talks, activism, arts, culture, design, education, film, global issues, photography, social change, storytelling
2034	talks, business, cities, culture, development, entrepreneur, future, global issues, politics, social change, third world
2035	talks, AIDS, Africa, TED Conference, business, choice, climate change, culture, disaster relief, economics, environment, future
2036	talks, TED Conference, business, culture, education, entertainment, happiness, psychology, success, work
2037	talks, arts, culture, entertainment, love, performance, philosophy, poetry
2038	talks, TED Conference, culture, disease, food, global issues, health, health care, obesity, science
2039	talks, TED Brain Trust, activism, arts, collaboration, culture, film, global issues, music, social change, storytelling
2040	talks, TED Conference, choice, culture, evolution, future, history, philosophy, science, technology
2041	talks, TED Brain Trust, TED Conference, biotech, business, culture, future, invention, robots, science, technology
2042	talks, culture, genetics, science, statistics, technology
2043	talks, TED Conference, culture, entertainment, faith, illusion, religion, science
2044	talks, AIDS, Africa, activism, entertainment, global issues, leadership, philanthropy, politics, poverty, social change
2045	talks, TED Conference, TED Prize, art, arts, cities, culture, design, environment, photography, pollution, social change
2046	talks, TED Conference, TED Prize, business, disease, health care, invention, medicine, science, technology
2047	talks, NASA, aircraft, business, design, engineering, entrepreneur, flight, industrial design, invention, rocket science
2048	talks, TED Conference, climate change, culture, exploration, global issues, personal growth, potential, sports, technology, travel
2049	talks, business, culture, global issues, investment, media, philanthropy
2050	talks, business, corruption, culture, development, economics, entrepreneur, global issues, investment, military
2051	talks, alternative energy, business, communication, culture, development, global issues, invention, investment, microfinance, poverty, technology, telecom, third world, transportation
